,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(3),Corr with student_vol(3),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(2),Corr with mortgage 90(2)
28,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,2.8,0.43571643647404235,3.5,0.5337615075125097
29,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,2.8,0.43571643647404235,3.5,0.5337615075125097
30,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,2.8,0.43571643647404235,3.6,0.5337615075125097
31,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,2.8,0.43571643647404235,3.6,0.5337615075125097
32,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,2.7,0.5337615075125097
33,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,2.7,0.5337615075125097
34,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,2.9,0.5337615075125097
35,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,2.9,0.5337615075125097
36,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,3.5,0.5337615075125097
37,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,3.5,0.5337615075125097
38,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,3.6,0.5337615075125097
39,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,3.6,0.5337615075125097
40,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,1.9,0.5337615075125097
41,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,1.9,0.5337615075125097
42,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,1.9,0.5337615075125097
43,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,1.9,0.5337615075125097
44,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,3.5,0.5337615075125097
45,BLOOMINGTON,2009-10,4.45,Other FHA,0.18474166666666667,4.265258333333334,-0.13108532119439753,0.22661833333333328,4.223381666666667,-0.12156804446633541,0.24403166666666665,4.205968333333334,-0.13443515512031276,0.2545108333333333,4.1954891666666665,-0.16684203476243475,0.2821075,4.1678925,-0.19711363459331496,0.5802633333333334,3.869736666666667,-0.1618148137024845,1.2295858333333334,3.220414166666667,0.002304315305776165,0.04,4.41,-0.16403833239756171,0.16833333333333333,4.281666666666667,-0.13345443870139212,0.3858333333333334,4.064166666666667,-0.05889318881567235,2.394166666666667,2.055833333333333,0.7338727737340057,3.459166666666667,0.9908333333333332,0.7905436779823797,4.238333333333332,0.21166666666666778,0.7526500261980512,4.263333333333333,0.18666666666666742,0.7187587146004779,25435545396.8332,-0.6045157785185046,14107591663.4702,0.673348639603028,105.55167238105,0.6332858835815789,3.3,0.43571643647404235,3.5,0.5337615075125097
